loss,Focus_Label_loss,StigX_Label_loss,StigY_Label_loss,Focus_Label_mean_squared_error,Focus_Label_categorical_accuracy,Focus_Label_categorical_crossentropy,StigX_Label_mean_squared_error,StigX_Label_categorical_accuracy,StigX_Label_categorical_crossentropy,StigY_Label_mean_squared_error,StigY_Label_categorical_accuracy,StigY_Label_categorical_crossentropy,val_loss,val_Focus_Label_loss,val_StigX_Label_loss,val_StigY_Label_loss,val_Focus_Label_mean_squared_error,val_Focus_Label_categorical_accuracy,val_Focus_Label_categorical_crossentropy,val_StigX_Label_mean_squared_error,val_StigX_Label_categorical_accuracy,val_StigX_Label_categorical_crossentropy,val_StigY_Label_mean_squared_error,val_StigY_Label_categorical_accuracy,val_StigY_Label_categorical_crossentropy,lr
9.702990531921387,3.136652708053589,3.180251359939575,3.182366132736206,0.6468111872673035,0.34068626165390015,3.136652708053589,0.6466768980026245,0.344362735748291,3.180251359939575,0.6519817113876343,0.406862735748291,3.182366132736206,9.412622451782227,3.0898687839508057,3.0840492248535156,3.0896077156066895,0.6848381161689758,0.7647058963775635,3.0898687839508057,0.6835068464279175,0.7843137383460999,3.0840492248535156,0.6848005652427673,0.4901960790157318,3.0896077156066895,0.001
9.284695625305176,3.045295476913452,3.0467519760131836,3.0524702072143555,0.6402931213378906,0.3958333432674408,3.045295476913452,0.6408863663673401,0.3651960790157318,3.0467519760131836,0.641848087310791,0.4117647111415863,3.0524702072143555,9.385855674743652,3.0852911472320557,3.084213972091675,3.082740068435669,0.6835627555847168,0.8921568393707275,3.0852911472320557,0.6833307147026062,0.7647058963775635,3.084213972091675,0.6830484867095947,0.21568627655506134,3.082740068435669,0.001
9.247209548950195,3.0405144691467285,3.0395381450653076,3.0379271507263184,0.6411846876144409,0.3811274468898773,3.0405144691467285,0.6403598189353943,0.4473039209842682,3.0395381450653076,0.6401393413543701,0.38235294818878174,3.0379271507263184,9.370155334472656,3.081709623336792,3.086326837539673,3.0769383907318115,0.6828019618988037,0.9117646813392639,3.081709623336792,0.6835074424743652,0.7647058963775635,3.086326837539673,0.6818488836288452,0.5980392098426819,3.0769383907318115,0.001
9.228702545166016,3.0349011421203613,3.036184072494507,3.035738706588745,0.6398457288742065,0.41299018263816833,3.0349011421203613,0.639843225479126,0.41421568393707275,3.036184072494507,0.6399267315864563,0.39338234066963196,3.035738706588745,9.399901390075684,3.0933752059936523,3.0974464416503906,3.090433359146118,0.6847391128540039,0.7647058963775635,3.0933752059936523,0.6855320930480957,0.7254902124404907,3.0974464416503906,0.6845774054527283,0.7647058963775635,3.090433359146118,0.001
9.225807189941406,3.031458616256714,3.0347139835357666,3.043879270553589,0.6386045813560486,0.43014705181121826,3.031458616256714,0.6393391489982605,0.41421568393707275,3.0347139835357666,0.641340434551239,0.39338234066963196,3.043879270553589,9.38882064819336,3.0887157917022705,3.0993988513946533,3.0877089500427246,0.6834422945976257,0.7647058963775635,3.0887157917022705,0.6842979788780212,0.7647058963775635,3.0993988513946533,0.6830392479896545,0.7352941036224365,3.0877089500427246,0.001
9.226571083068848,3.0325939655303955,3.0419976711273193,3.0414090156555176,0.639515221118927,0.4571078419685364,3.0325939655303955,0.6412787437438965,0.405637264251709,3.0419976711273193,0.6408994793891907,0.45098039507865906,3.0414090156555176,9.362051010131836,3.091341495513916,3.082967758178711,3.0795907974243164,0.6846891045570374,0.7647058963775635,3.091341495513916,0.6829385757446289,0.7450980544090271,3.082967758178711,0.682261049747467,0.7254902124404907,3.0795907974243164,0.001
9.196590423583984,3.030825138092041,3.0272231101989746,3.03251051902771,0.6385335922241211,0.4436274468898773,3.030825138092041,0.6381019949913025,0.42524510622024536,3.0272231101989746,0.6389052271842957,0.43014705181121826,3.03251051902771,9.338264465332031,3.0749783515930176,3.0868334770202637,3.072420597076416,0.6802706718444824,0.8725489974021912,3.0749783515930176,0.6829423308372498,0.7254902124404907,3.0868334770202637,0.6806424260139465,0.8235294222831726,3.072420597076416,0.001
9.199442863464355,3.032191753387451,3.0352513790130615,3.0298588275909424,0.6390160918235779,0.405637264251709,3.032191753387451,0.639035701751709,0.44117647409439087,3.0352513790130615,0.6382522583007812,0.45098039507865906,3.0298588275909424,9.354875564575195,3.087400197982788,3.0856430530548096,3.0816314220428467,0.6837129592895508,0.7254902124404907,3.087400197982788,0.6824133396148682,0.7352941036224365,3.0856430530548096,0.682862401008606,0.8725489974021912,3.0816314220428467,0.001
9.173358917236328,3.0252177715301514,3.0295538902282715,3.020125389099121,0.6378100514411926,0.47671568393707275,3.0252177715301514,0.6383247971534729,0.40808823704719543,3.0295538902282715,0.6370289921760559,0.4154411852359772,3.020125389099121,9.322307586669922,3.0746188163757324,3.0734403133392334,3.0774853229522705,0.6808276176452637,0.7254902124404907,3.0746188163757324,0.6809611320495605,0.7156862616539001,3.0734403133392334,0.6818640232086182,0.9215686321258545,3.0774853229522705,0.001
9.161434173583984,3.0200610160827637,3.026573896408081,3.019085645675659,0.635500431060791,0.44975489377975464,3.0200610160827637,0.6367067694664001,0.4534313678741455,3.026573896408081,0.6345837712287903,0.4473039209842682,3.019085645675659,9.364480018615723,3.088876247406006,3.095447063446045,3.0853991508483887,0.6826042532920837,0.7647058963775635,3.088876247406006,0.6818554401397705,0.7647058963775635,3.095447063446045,0.6814915537834167,0.7549019455909729,3.0853991508483887,0.001
